id,date,kick_off,status,video,tagging,competitionName,home_team,away_team,home_team_main_conference,away_team_main_conference,customers,notes
5202011,08/04/21,17:00:00,Fixture,-,-,Atlantic 10 (W),-7698 - Davidson Wildcats,-7695 - VCU Rams,Atlantic 10 (W),Atlantic 10 (W),0,video:  others: 
5209884,08/04/21,17:00:00,Postponed,-,-,Mid-American (W),-7832 - Toledo Rockets,-7827 - Eastern Michigan Eagles,Mid-American (W),Mid-American (W),0,video:  others: 
5216544,08/04/21,17:00:00,Fixture,-,-,Atlantic Coast (W),-7709 - Wake Forest Demon Deacon,-7707 - Boston College Eagles,Atlantic Coast (W),Atlantic Coast (W),0,video:  others: 
5195522,08/04/21,18:00:00,Fixture,-,-,Big East (W),-7610 - UCONN Huskies,-7728 - Georgetown Hoyas,Big East (W),Big East (W),0,video:  others: 
5195526,08/04/21,18:00:00,Fixture,-,-,Big East (W),-7736 - Xavier Musketeers,-7729 - Marquette Golden Eagles,Big East (W),Big East (W),0,video:  others: 
5199096,08/04/21,18:00:00,Fixture,-,-,Metro Atlantic Athletic Conference,27698 - Niagara Purple Eagles,-2982 - Monmouth Hawks,Metro Atlantic Athletic Conference,Metro Atlantic Athletic Conference,2,video:  others: 
5202010,08/04/21,18:00:00,Fixture,-,-,Atlantic 10 (W),-7676 - St. Bonaventure Bonnies,-7691 - Duquesne Duke,Atlantic 10 (W),Atlantic 10 (W),0,video:  others: 
5202012,08/04/21,18:00:00,Fixture,-,-,Atlantic 10 (W),-7694 - Rhode Island Rhody,-7696 - La Salle Explorers,Atlantic 10 (W),Atlantic 10 (W),0,video:  others: 
5194847,08/04/21,19:00:00,Fixture,-,-,Missouri Valley,-2780 - Missouri State Bears,-2885 - Loyola Chicago Ramblers,Missouri Valley,Missouri Valley,2,video:  others: 
5195523,08/04/21,19:00:00,Fixture,-,-,Big East (W),-7731 - Providence Friars,-7666 - St John's Red Storm,Big East (W),Big East (W),0,video:  others: 
5195670,08/04/21,19:00:00,Fixture,-,-,Big South (W),-7752 - Charleston Southern Buccaneers,-7749 - Campbell Camels,Big South (W),Big South (W),0,video:  others: 
5202013,08/04/21,19:00:00,Fixture,-,-,Atlantic 10 (W),-7693 - Richmond Spiders,-7688 - George Mason Patriots,Atlantic 10 (W),Atlantic 10 (W),0,video:  others: 
5209885,08/04/21,19:00:00,Fixture,-,-,Mid-American (W),-7833 - Western Michigan Broncos,-7826 - Central Michigan Chippewas,Mid-American (W),Mid-American (W),0,video:  others: 
5209886,08/04/21,19:00:00,Fixture,-,-,Mid-American (W),-7830 - Northern Illinois Huskies,-7823 - Ball State Cardinals,Mid-American (W),Mid-American (W),0,video:  others: 
5194841,08/04/21,20:00:00,Fixture,-,-,Big South,-2431 - Gardner-Webb Bulldogs,-2426 - Campbell Camels,Big South,Big South,0,video:  others: 
5194844,08/04/21,20:00:00,Fixture,-,-,Big South,-2432 - Presbyterian BlueHose,-2427 - Winthrop Eagles,Big South,Big South,0,video:  others: 
5202014,08/04/21,20:00:00,Fixture,-,-,Atlantic 10 (W),-7689 - Fordham Rams,-7686 - Saint Joseph's Hawks,Atlantic 10 (W),Atlantic 10 (W),0,video:  others: 
5209887,08/04/21,20:00:00,Fixture,-,-,Mid-American (W),-7831 - Ohio Bobcats,-7828 - Kent State Golden Flashes,Mid-American (W),Mid-American (W),0,video:  others: 
5209888,08/04/21,20:00:00,Postponed,-,-,Mid-American (W),-7829 - Miami Redhawks,-7824 - Bowling Green Falcons,Mid-American (W),Mid-American (W),0,video:  others: 
5195524,08/04/21,21:00:00,Fixture,-,-,Big East (W),-7734 - Seton Hall Pirates,-7735 - Villanova Wildcats,Big East (W),Big East (W),1,video:  others: 
5194843,08/04/21,22:00:00,Fixture,-,-,Big South,-2433 - Longwood Lancers,-2429 - Radford Highlanders,Big South,Big South,1,video:  others: 
5195674,08/04/21,22:00:00,Fixture,-,-,Big South (W),-7754 - Winthrop Eagles,-7674 - Radford Highlanders,Big South (W),Big South (W),0,video:  others: 
5194719,08/04/21,23:00:00,Fixture,-,-,Missouri Valley,-2314 - Evansville Purple Aces,-2895 - Drake Bulldogs,Missouri Valley,Missouri Valley,2,video:  others: 
5194842,08/04/21,23:00:00,Fixture,-,-,Big South,-2428 - High Point Panthers,-2435 - UNC Asheville Bulldogs,Big South,Big South,0,video:  others: 
5195213,08/04/21,23:00:00,Fixture,-,-,Atlantic Coast,-2994 - Pittsburgh Panthers University,27807 - Virginia Cavaliers,Atlantic Coast,Atlantic Coast,2,video:  others: 
5195673,08/04/21,23:00:00,Fixture,-,-,Big South (W),-7755 - Presbyterian BlueHose,-7753 - UNC Asheville Bulldogs,Big South (W),Big South (W),0,video:  others: 
5199586,08/04/21,23:00:00,Fixture,-,-,Pacific 12,-2863 - Washington Huskies,-2318 - UCLA Bruins,Pacific 12,Pacific 12,0,video:  others: 
5201719,08/04/21,23:00:00,Fixture,-,-,Conference USA (W),-7797 - Marshall Thundering Herd,-7801 - Middle Tennessee Blue Raiders,Conference USA (W),Conference USA (W),0,video:  others: 
5209889,08/04/21,23:00:00,Fixture,-,-,Mid-American (W),-7825 - Buffalo Bulls,-7661 - Akron Zips,Mid-American (W),Mid-American (W),0,video:  others: 
5201720,09/04/21,0:00:00,Fixture,-,-,Conference USA (W),-7789 - Rice Owls,-7794 - UTEP Miners,Conference USA (W),Conference USA (W),0,video:  others: 
5202015,09/04/21,1:00:00,Fixture,-,-,Atlantic 10 (W),-7687 - Saint Louis Billikens,-7692 - Dayton Flyers,Atlantic 10 (W),Atlantic 10 (W),0,video:  others: 
5194067,09/04/21,16:00:00,Fixture,-,-,Western Athletic,-6753 - UTRGV Vaqueros,-3003 - UIW Cardinals,Western Athletic,Western Athletic,2,video:  others: 
5210638,09/04/21,16:00:00,Fixture,-,-,Big Sky (W),-7746 - Southern Utah Thunderbirds,-7738 - Idaho State Bengals,Big Sky (W),Big Sky (W),0,video:  others: 
5195324,09/04/21,19:00:00,Fixture,-,-,America East,-2926 - Hartford Hawks,-2989 - Albany Great Danes,America East,America East,2,video:  others: 
5199729,09/04/21,19:00:00,Fixture,-,-,Pacific 12 (W),-7882 - California Golden Bears,-7879 - UCLA Bruins,Pacific 12 (W),Pacific 12 (W),0,video:  others: 
5205699,09/04/21,19:00:00,Fixture,-,-,America East (W),-7660 - UMBC Retrievers,-7657 - Binghamton BearCats,America East (W),America East (W),0,video:  others: 
5205700,09/04/21,19:00:00,Fixture,-,-,America East (W),-7652 - New Hampshire Wildcats,-7654 - Stony Brook Seawolves,America East (W),America East (W),0,video:  others: 
5194144,09/04/21,20:00:00,Fixture,-,-,Southland (W),-7922 - Central Arkansas Bears,-7926 - Northwestern St. Demons,Southland (W),Southland (W),1,video:  others: 
5194190,09/04/21,20:00:00,Fixture,-,-,Southland (W),-7923 - SFA Jacks,-7933 - Sam Houston Bearkats,Southland (W),Southland (W),1,video:  others: 
5194314,09/04/21,20:00:00,Fixture,-,-,Western Athletic (W),-7968 - Chicago State Cougars,-7966 - UTRGV Vaqueros,Western Athletic (W),Western Athletic (W),1,video:  others: 
5194315,09/04/21,20:00:00,Fixture,-,-,Western Athletic (W),-7967 - NM State Aggies,-7964 - Grand Canyon Lopes,Western Athletic (W),Western Athletic (W),0,video:  others: 
5194316,09/04/21,20:00:00,Fixture,-,-,Western Athletic (W),-12198 - California Baptist Lancers,-7961 - Seattle Redhawks,Western Athletic (W),Western Athletic (W),0,video:  others: 
5195305,09/04/21,20:00:00,Fixture,-,-,America East,-3023 - UMASS Lowell River Hawks,-3002 - Stony Brook Seawolves,America East,America East,2,video:  others: 
5195850,09/04/21,20:00:00,Fixture,-,-,Mountain West (W),-7847 - Utah St. Aggies,-7857 - CSU Rams,Mountain West (W),Mountain West (W),0,video:  others: 
5210637,09/04/21,20:00:00,Fixture,-,-,Big Sky (W),-7743 - Weber State Wildcats,-7741 - Northern Colorado Bears,Big Sky (W),Big Sky (W),0,video:  others: 
5199680,09/04/21,20:30:00,Fixture,-,-,Pacific 12 (W),-7881 - Colorado Buffs,-7884 - Arizona Wildcats,Pacific 12 (W),Pacific 12 (W),0,video:  others: 
5195323,09/04/21,21:00:00,Fixture,-,-,America East,-2985 - Vermont Catamouts,-4199 - New Hampshire Wildcats,America East,America East,2,video:  others: 
5195744,09/04/21,21:00:00,Fixture,-,-,Colonial Athletic Association,-2856 - JMU Dukes,-6749 - UNCW Seahawks,Colonial Athletic Association,Colonial Athletic Association,2,video:  others: 
5195849,09/04/21,21:00:00,Fixture,-,-,Mountain West (W),-7855 - Boise St. Broncos,-7846 - San Diego St. Aztecs,Mountain West (W),Mountain West (W),0,video:  others: 
5210639,09/04/21,21:00:00,Fixture,-,-,Big Sky (W),-7744 - Portland State Vikings,-7742 - Sacramento State Hornets,Big Sky (W),Big Sky (W),0,video:  others: 
5199728,09/04/21,22:00:00,Fixture,-,-,Pacific 12 (W),-7887 - Washington Huskies,-7885 - Oregon Ducks,Pacific 12 (W),Pacific 12 (W),0,video:  others: 
5199730,09/04/21,22:00:00,Fixture,-,-,Pacific 12 (W),-7877 - Stanford Cardinal,-7878 - USC Trojans,Pacific 12 (W),Pacific 12 (W),0,video:  others: 
5201722,09/04/21,22:00:00,Fixture,-,-,Conference USA (W),-7792 - FAU Owls,-7800 - FIU Panthers,Conference USA (W),Conference USA (W),0,video:  others: 
5201843,09/04/21,22:00:00,Fixture,-,-,Patriot League (W),-7890 - Boston Terriers,-7897 - Holy Cross Crusaders,Patriot League (W),Patriot League (W),0,video:  others: 
5195208,09/04/21,23:00:00,Fixture,-,-,Atlantic Coast,-2791 - Boston College Eagles,27622 - NC State Wolfpack,Atlantic Coast,Atlantic Coast,2,video:  others: 
5195209,09/04/21,23:00:00,Fixture,-,-,Atlantic Coast,27620 - Louisville Cardinals,27572 - Clemson Tigers,Atlantic Coast,Atlantic Coast,2,video:  others: 
5195210,09/04/21,23:00:00,Fixture,-,-,Atlantic Coast,27623 - Syracuse Orange,-2370 - Wake Forest Demon Deacon,Atlantic Coast,Atlantic Coast,1,video:  others: 
5195211,09/04/21,23:00:00,Fixture,-,-,Atlantic Coast,-2322 - Duke Blue Devils University,-2748 - North Carolina Heels University,Atlantic Coast,Atlantic Coast,2,video:  others: 
5195212,09/04/21,23:00:00,Fixture,-,-,Atlantic Coast,-2749 - Notre Dame Fighting Irish University,-2756 - Virginia Tech Hokies University,Atlantic Coast,Atlantic Coast,2,video:  others: 
5195325,09/04/21,23:00:00,Fixture,-,-,America East,-2907 - NJIT Highlanders,-5983 - UMBC Retrievers,America East,America East,2,video:  others: 
5201721,09/04/21,23:00:00,Fixture,-,-,Conference USA (W),-7796 - LA Tech Bulldogs,-7802 - UAB Blazers,Conference USA (W),Conference USA (W),0,video:  others: 
5201723,09/04/21,23:00:00,Fixture,-,-,Conference USA (W),-7793 - WKU Red Wave,-7791 - Charlotte 49ers,Conference USA (W),Conference USA (W),0,video:  others: 
5201847,09/04/21,23:00:00,Fixture,-,-,Patriot League (W),-7898 - American Eagles,-7893 - Navy Midshipmen,Patriot League (W),Patriot League (W),0,video:  others: 
5194070,10/04/21,0:00:00,Fixture,-,-,Western Athletic,-3018 - Air Force Falcons,-3013 - HBU Huskies,Western Athletic,Western Athletic,2,video:  others: 
5194191,10/04/21,0:00:00,Fixture,-,-,Southland (W),-7927 - McNeese Geauxpokes,-7932 - Lamar Cardinals,Southland (W),Southland (W),0,video:  others: 
5194192,10/04/21,0:00:00,Fixture,-,-,Southland (W),-7928 - Southeastern Louisiana Lions,-7929 - Nicholls St. Colonels,Southland (W),Southland (W),0,video:  others: 
5194193,10/04/21,0:00:00,Fixture,-,-,Southland (W),-7931 - Texas A&M Islanders,-7925 - HBU Huskies,Southland (W),Southland (W),0,video:  others: 
5194194,10/04/21,0:00:00,Fixture,-,-,Southland (W),-7924 - Abilene Wildcats,-7930 - UIW Cardinals,Southland (W),Southland (W),0,video:  others: 
5194681,10/04/21,0:00:00,Fixture,-,-,American Athletic,-2818 - Tulsa Hurricane University,27518 - USF Bulls,American Athletic,American Athletic,2,video:  others: 
5201724,10/04/21,0:00:00,Fixture,-,-,Conference USA (W),-7790 - North Texas Mean Green,-7799 - UTSA Roadrunners,Conference USA (W),Conference USA (W),0,video:  others: 
5194068,10/04/21,1:00:00,Fixture,-,-,Western Athletic,-4204 - Utah Valley Wolverines,-12197 - California Baptist Lancers,Western Athletic,Western Athletic,2,video:  others: 
5199731,10/04/21,1:00:00,Fixture,-,-,Pacific 12 (W),-7880 - Utah Utes,-7888 - ASU Sun Devils,Pacific 12 (W),Pacific 12 (W),0,video:  others: 
5199786,10/04/21,1:00:00,Fixture,-,-,American Athletic,-2892 - Memphis Tigers University,-2356 - UCF Knights University,American Athletic,American Athletic,1,video:  others: 
5210640,10/04/21,1:00:00,Fixture,-,-,Big Sky (W),-7740 - Montana Griz,-7737 - Eastern Washington Eagles,Big Sky (W),Big Sky (W),0,video:  others: 
5195848,10/04/21,1:30:00,Fixture,-,-,Mountain West (W),-7856 - Nevada WolfPack,-7845 - UNLV Rebels,Mountain West (W),Mountain West (W),0,video:  others: 
5195851,10/04/21,1:30:00,Fixture,-,-,Mountain West (W),-7852 - New Mexico Lobos,-7849 - Wyoming Cowboys,Mountain West (W),Mountain West (W),0,video:  others: 
5199732,10/04/21,2:00:00,Fixture,-,-,Pacific 12 (W),-7883 - Washington State Cougars,-7886 - Oregon State Beavers,Pacific 12 (W),Pacific 12 (W),0,video:  others: 
5194069,10/04/21,3:00:00,Fixture,-,-,Western Athletic,-2406 - San Jose State Spartans,-2321 - Seattle Redhawks,Western Athletic,Western Athletic,2,video:  others: 
5201775,10/04/21,15:00:00,Fixture,-,-,Conference USA,27625 - FIU Panthers,27556 - South Carolina Gamecocks,Conference USA,Conference USA,2,video:  others: 
5205703,10/04/21,16:00:00,Fixture,-,-,America East (W),-7672 - NJIT Highlanders,-7658 - Albany Great Danes,America East (W),America East (W),0,video:  others: 
5195751,10/04/21,17:00:00,Fixture,-,-,Colonial Athletic Association (W),-7779 - UNCW Seahawks,-7783 - JMU Dukes,Colonial Athletic Association (W),Colonial Athletic Association (W),0,video:  others: 
5197818,10/04/21,17:00:00,Fixture,-,-,Colonial Athletic Association (W),-7780 - Hofstra Pride,-7785 - Towson Tigers,Colonial Athletic Association (W),Colonial Athletic Association (W),0,video:  others: 
5197819,10/04/21,17:00:00,Fixture,-,-,Colonial Athletic Association (W),-7787 - Delaware Blue Hens,-7782 - Drexel Dragons,Colonial Athletic Association (W),Colonial Athletic Association (W),0,video:  others: 
5201067,10/04/21,17:00:00,Fixture,-,-,Colonial Athletic Association,-2840 - Northeastern Huskies,-2965 - Hofstra Pride,Colonial Athletic Association,Colonial Athletic Association,1,video:  others: 
5205717,10/04/21,17:00:00,Fixture,-,-,Big 12 (W),-12289 - Kansas State Wildcats,-7718 - Iowa State Cyclones,Big 12 (W),Big 12 (W),0,video:  others: 
5193816,10/04/21,18:00:00,Fixture,-,-,Summit League,-3027 - Eastern Illinois Panthers,-3007 - WIU Fighting Leathernecks,Summit League,Summit League,2,video:  others: 
5201777,10/04/21,18:00:00,Fixture,-,-,Conference USA,27526 - UAB Blazers,-2811 - Marshall Thundering Herd,Conference USA,Conference USA,1,video:  others: 
5201959,10/04/21,18:00:00,Fixture,-,-,Atlantic 10,27557 - George Mason Patriots,33073 - VCU Rams,Atlantic 10,Atlantic 10,0,video:  others: 
5205727,10/04/21,18:00:00,Fixture,-,-,SEC (W),-7909 - Alabama Crimson Tide,-7912 - Mississippi St. Bulldogs,SEC (W),SEC (W),0,video:  others: 
5199602,10/04/21,19:00:00,Fixture,-,-,Pacific 12,-2355 - Oregon State Beavers,-2869 - Stanford Cardinal,Pacific 12,Pacific 12,1,video:  others: 
5201647,10/04/21,19:00:00,Fixture,-,-,Patriot League,-2767 - Holy Cross Crusaders,-2822 - Colgate Raiders,Patriot League,Patriot League,2,video:  others: 
5201673,10/04/21,19:00:00,Fixture,-,-,Patriot League,-2822 - Colgate Raiders,-2767 - Holy Cross Crusaders,Patriot League,Patriot League,2,video:  others: 
5204396,10/04/21,19:00:00,Fixture,-,-,NCAA Non-conference Women matches,-7700 - Virginia Cavaliers,-7713 - West Virginia Mountaineers,Atlantic Coast (W),Big 12 (W),0,video:  others: 
5205701,10/04/21,19:00:00,Fixture,-,-,America East (W),-7656 - Vermont Catamouts,-7659 - UMASS Lowell River Hawks,America East (W),America East (W),0,video:  others: 
5205702,10/04/21,19:00:00,Fixture,-,-,America East (W),-7655 - Maine Blackbears,-7653 - Hartford Hawks,America East (W),America East (W),0,video:  others: 
5216546,10/04/21,19:00:00,Fixture,-,-,Colonial Athletic Association (W),-7781 - William & Mary Tribe,-7786 - Elon Phoenix,Colonial Athletic Association (W),Colonial Athletic Association (W),0,video:  others: 
5195059,10/04/21,20:00:00,Fixture,-,-,Big East,-2779 - UCONN Huskies University,-2963 - Villanova Wildcats,Big East,Big East,2,video:  others: 
5195064,10/04/21,20:00:00,Fixture,-,-,Big East,-2950 - Providence Friars,-2884 - Seton Hall Pirates,Big East,Big East,1,video:  others: 
5195065,10/04/21,20:00:00,Fixture,-,-,Big East,-2357 - St John's Red Storm,-2821 - Georgetown Hoyas,Big East,Big East,2,video:  others: 
5195066,10/04/21,20:00:00,Fixture,-,-,Big East,-2908 - Butler Bulldogs,-2375 - Creighton Bluejays,Big East,Big East,1,video:  others: 
5195067,10/04/21,20:00:00,Fixture,-,-,Big East,-2947 - Marquette Golden Eagles,-2868 - Xavier Musketeers,Big East,Big East,2,video:  others: 
5195658,10/04/21,20:00:00,Fixture,-,-,Big South (W),-7748 - High Point Panthers,-7684 - USC Upstate Spartans,Big South (W),Big South (W),0,video:  others: 
5201669,10/04/21,20:00:00,Fixture,-,-,Patriot League,-2977 - Loyola Maryland GreyHounds,-2790 - Bucknell Bison,Patriot League,Patriot League,2,video:  others: 
5201670,10/04/21,20:00:00,Fixture,-,-,Patriot League,-2984 - Boston Terriers,-5991 - Army West Point Black Knights,Patriot League,Patriot League,2,video:  others: 
5201671,10/04/21,20:00:00,Fixture,-,-,Patriot League,-5993 - Lafayette Leopards,-2829 - Lehigh Mountain Hawks,Patriot League,Patriot League,2,video:  others: 
5201672,10/04/21,20:00:00,Fixture,-,-,Patriot League,-2881 - American University Eagles,33006 - Navy Midshipmen,Patriot League,Patriot League,2,video:  others: 
5201774,10/04/21,20:00:00,Fixture,-,-,Conference USA,-2310 - Kentucky Wildcats,27626 - Old Dominion Monarchs,Conference USA,Conference USA,2,video:  others: 
5201846,10/04/21,20:00:00,Fixture,-,-,Patriot League (W),-12737 - West Point Black Knights,-7890 - Boston Terriers,Patriot League (W),Patriot League (W),0,video:  others: 
5201960,10/04/21,20:00:00,Fixture,-,-,Atlantic 10,-2978 - Davidson Wildcats,-3011 - George Washington Colonials,Atlantic 10,Atlantic 10,1,video:  others: 
5204299,10/04/21,20:00:00,Fixture,-,-,NCAA Non-conference Men matches,-2358 - DePaul Blue Demons,-13758 - Aurora University ,Big East,,1,video:  others: 
5205533,10/04/21,20:00:00,Fixture,-,-,Colonial Athletic Association,-2916 - Elon Phoenix,27773 - William & Mary Tribe,Colonial Athletic Association,Colonial Athletic Association,2,video:  others: 
5194583,10/04/21,21:00:00,Fixture,-,-,West Coast (W),-7525 - Santa Clara Broncos University,-7531 - Gonzaga Bulldogs University,West Coast (W),West Coast (W),0,video:  others: 
5194613,10/04/21,21:00:00,Fixture,-,-,West Coast (W),-7526 - Pepperdine Waves,-7524 - BYU Cougars,West Coast (W),West Coast (W),0,video:  others: 
5194614,10/04/21,21:00:00,Fixture,-,-,West Coast (W),-7533 - Pacific Tigers Hawaii University,-7528 - San Diego Toreros University,West Coast (W),West Coast (W),0,video:  others: 
5194615,10/04/21,21:00:00,Fixture,-,-,West Coast (W),-7527 - LMU Lions,-7530 - San Francisco Dons,West Coast (W),West Coast (W),0,video:  others: 
5194616,10/04/21,21:00:00,Fixture,-,-,West Coast (W),-7529 - Portland Pilots University,-7532 - Saint Mary's Gaels University California,West Coast (W),West Coast (W),0,video:  others: 
5195852,10/04/21,21:00:00,Fixture,-,-,Mountain West (W),-7850 - Fresno St. Bulldogs,-7848 - San Jose St. Spartans,Mountain West (W),Mountain West (W),0,video:  others: 
5195853,10/04/21,21:00:00,Fixture,-,-,Mountain West (W),-7853 - Colorado College Tigers,-7854 - Air Force Falcons,Mountain West (W),Mountain West (W),0,video:  others: 
5194317,10/04/21,22:00:00,Fixture,-,-,Western Athletic (W),-7962 - Utah Valley Wolverines,-13435 - Dixie State Blazers,Western Athletic (W),Western Athletic (W),0,video:  others: 
5201958,10/04/21,22:00:00,Fixture,-,-,Atlantic 10,-2988 - Saint Joseph's Hawks,-3008 - Fordham Rams,Atlantic 10,Atlantic 10,0,video:  others: 
5204397,10/04/21,22:00:00,Fixture,-,-,NCAA Non-conference Women matches,-7899 - South Carolina Gamecocks,-7702 - Clemson Tigers,SEC (W),Atlantic Coast (W),0,video:  others: 
5204398,10/04/21,22:00:00,Fixture,-,-,NCAA Non-conference Women matches,-7709 - Wake Forest Demon Deacon,-7953 - Appalachian St. Mountaineers,Atlantic Coast (W),Sun Belt (W),0,video:  others: 
5205718,10/04/21,22:00:00,Fixture,-,-,Big 12 (W),-7714 - Oklahoma Sooners,-7720 - Baylor Bears,Big 12 (W),Big 12 (W),0,video:  others: 
5201848,10/04/21,23:00:00,Postponed,-,-,Patriot League (W),-7891 - Lehigh Mountain Hawks,-7894 - Lafayette Leopards,Patriot League (W),Patriot League (W),0,video:  others: 
5201957,10/04/21,23:00:00,Fixture,-,-,Atlantic 10,-6748 - UMass Minutemen,-3022 - Rhode Island Rhody,Atlantic 10,Atlantic 10,1,video:  others: 
5204399,10/04/21,23:00:00,Fixture,-,-,NCAA Non-conference Women matches,-7710 - Louisville Cardinals,-7908 - Tennessee Vols,Atlantic Coast (W),SEC (W),0,video:  others: 
5193817,11/04/21,0:00:00,Fixture,-,-,Summit League,-3015 - Nebraska Omaha Mavericks,-2959 - Denver Pioneers,Summit League,Summit League,2,video:  others: 
5193818,11/04/21,0:00:00,Fixture,-,-,Summit League,-3026 - UMKC Kangaroos,-3017 - Oral Roberts Golden Eagles,Summit League,Summit League,2,video:  others: 
5201961,11/04/21,0:00:00,Fixture,-,-,Atlantic 10,-2958 - Saint Louis Billikens,-2966 - Duquesne Dukes,Atlantic 10,Atlantic 10,1,video:  others: 
5194682,11/04/21,1:00:00,Fixture,-,-,American Athletic,27517 - SMU Mustangs,-2893 - Temple Owls University,American Athletic,American Athletic,2,video:  others: 
5199603,11/04/21,2:00:00,Fixture,-,-,Pacific 12,-2353 - Berkeley Golden Bears,-2354 - San Diego State Aztecs,Pacific 12,Pacific 12,1,video:  others: 
5194071,11/04/21,3:00:00,Fixture,-,-,Western Athletic,-2999 - UNLV Rebels,-2870 - Grand Canyon Lopes,Western Athletic,Western Athletic,2,video:  others: 
5199144,11/04/21,17:00:00,Fixture,-,-,American Athletic (W),-7614 - Cincinnati Bearcats,-7613 - USF Bulls,American Athletic (W),American Athletic (W),0,video:  others: 
5199145,11/04/21,17:00:00,Fixture,-,-,American Athletic (W),-7609 - UCF Knights,-7616 - Houston Cougars,American Athletic (W),American Athletic (W),0,video:  others: 
5202017,11/04/21,17:00:00,Fixture,-,-,Atlantic 10 (W),-7686 - Saint Joseph's Hawks,-7696 - La Salle Explorers,Atlantic 10 (W),Atlantic 10 (W),0,video:  others: 
5202019,11/04/21,17:00:00,Fixture,-,-,Atlantic 10 (W),-7690 - George Washington Colonials,-7698 - Davidson Wildcats,Atlantic 10 (W),Atlantic 10 (W),0,video:  others: 
5204400,11/04/21,17:00:00,Fixture,-,-,NCAA Non-conference Women matches,-7701 - Duke Blue Devils,-7905 - Vanderbilt Commodores,Atlantic Coast (W),SEC (W),1,video:  others: 
5204401,11/04/21,17:00:00,Fixture,-,-,NCAA Non-conference Women matches,-7694 - Rhode Island Rhody,-7707 - Boston College Eagles,Atlantic 10 (W),Atlantic Coast (W),0,video:  others: 
5205612,11/04/21,17:00:00,Fixture,-,-,Mid-American,-3001 - Bowling Green State Falcons,-2377 - Akron Zips,Mid-American,Mid-American,2,video:  others: 
5209890,11/04/21,17:00:00,Fixture,-,-,Mid-American (W),-7829 - Miami Redhawks,-7661 - Akron Zips,Mid-American (W),Mid-American (W),0,video:  others: 
5209891,11/04/21,17:00:00,Fixture,-,-,Mid-American (W),-7826 - Central Michigan Chippewas,-7830 - Northern Illinois Huskies,Mid-American (W),Mid-American (W),0,video:  others: 
5209892,11/04/21,17:00:00,Fixture,-,-,Mid-American (W),-7831 - Ohio Bobcats,-7825 - Buffalo Bulls,Mid-American (W),Mid-American (W),0,video:  others: 
5209893,11/04/21,17:00:00,Fixture,-,-,Mid-American (W),-7832 - Toledo Rockets,-7833 - Western Michigan Broncos,Mid-American (W),Mid-American (W),0,video:  others: 
5209894,11/04/21,17:00:00,Fixture,-,-,Mid-American (W),-7828 - Kent State Golden Flashes,-7824 - Bowling Green Falcons,Mid-American (W),Mid-American (W),0,video:  others: 
5193758,11/04/21,18:00:00,Fixture,-,-,Summit League (W),-7519 - North Dakota State Bison,-7518 - Oral Roberts Golden Eagles University,Summit League (W),Summit League (W),0,video:  others: 
5202018,11/04/21,18:00:00,Fixture,-,-,Atlantic 10 (W),-7687 - Saint Louis Billikens,-7692 - Dayton Flyers,Atlantic 10 (W),Atlantic 10 (W),0,video:  others: 
5202020,11/04/21,18:00:00,Fixture,-,-,Atlantic 10 (W),-7695 - VCU Rams,-7688 - George Mason Patriots,Atlantic 10 (W),Atlantic 10 (W),0,video:  others: 
5204402,11/04/21,18:00:00,Fixture,-,-,NCAA Non-conference Women matches,-7719 - Oklahoma State Cowgirls,-7704 - Notre Dame Fighting Irish,Big 12 (W),Atlantic Coast (W),0,video:  others: 
5205629,11/04/21,18:00:00,Fixture,-,-,Mid-American,-2793 - Northern Illinois Huskies,-2374 - West Virginia Mountaineers,Mid-American,Mid-American,2,video:  others: 
5209895,11/04/21,18:00:00,Fixture,-,-,Mid-American (W),-7823 - Ball State Cardinals,-7827 - Eastern Michigan Eagles,Mid-American (W),Mid-American (W),0,video:  others: 
5210642,11/04/21,18:00:00,Fixture,-,-,Big Sky (W),-7746 - Southern Utah Thunderbirds,-7738 - Idaho State Bengals,Big Sky (W),Big Sky (W),0,video:  others: 
5210643,11/04/21,18:00:00,Fixture,-,-,Big Sky (W),-7740 - Montana Griz,-7737 - Eastern Washington Eagles,Big Sky (W),Big Sky (W),0,video:  others: 
5193759,11/04/21,19:00:00,Fixture,-,-,Summit League (W),-7522 - WIU Fighting Leathernecks,-7517 - SU State Jackrabbits,Summit League (W),Summit League (W),0,video:  others: 
5193760,11/04/21,19:00:00,Fixture,-,-,Summit League (W),-7963 - UMKC Kangaroos,-7520 - Denver Pioneers,Summit League (W),Summit League (W),0,video:  others: 
5194489,11/04/21,19:00:00,Fixture,-,-,West Coast,-2953 - Gonzaga Bulldogs,-2902 - Pacific Tigers,West Coast,West Coast,1,video:  others: 
5199146,11/04/21,19:00:00,Fixture,-,-,American Athletic (W),-7611 - Memphis Tigers,-7618 - ECU Pirates,American Athletic (W),American Athletic (W),0,video:  others: 
5199147,11/04/21,19:00:00,Fixture,-,-,American Athletic (W),-7615 - Tulsa Hurricane,-7612 - SMU Mustangs,American Athletic (W),American Athletic (W),0,video:  others: 
5199681,11/04/21,19:00:00,Fixture,-,-,Pacific 12 (W),-7881 - Colorado Buffs,-7888 - ASU Sun Devils,Pacific 12 (W),Pacific 12 (W),0,video:  others: 
